time_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,fx_n_filtered,fy_n_filtered,fz_n_filtered,mx_nm_filtered,my_nm_filtered,mz_nm_filtered,mass_g,stable_mass_g
26.780680,0.060000,0.040000,0.020000,0.000000,0.000000,0.000000,0.089131,0.029140,0.077721,-0.000630,0.001686,0.000000,5.045,6.258
26.800591,-0.020000,0.000000,0.160000,0.000000,0.000000,0.000000,0.078218,0.026226,0.085949,-0.000567,0.001517,0.000000,5.884,6.311
26.820651,0.260000,0.000000,0.100000,0.000000,0.020000,0.000000,0.096396,0.023603,0.087354,-0.000510,0.003366,0.000000,6.027,6.411
26.840682,0.080000,0.240000,0.060000,-0.020000,0.000000,0.000000,0.094756,0.045243,0.084618,-0.002459,0.003029,0.000000,5.748,6.526
26.860590,0.080000,0.020000,0.080000,0.000000,0.000000,0.000000,0.093281,0.042719,0.084156,-0.002213,0.002726,0.000000,5.701,6.634
26.880654,0.140000,-0.020000,0.060000,0.000000,0.000000,0.000000,0.097953,0.036447,0.081741,-0.001992,0.002454,0.000000,5.455,6.759
26.900575,0.060000,0.000000,0.080000,0.000000,0.000000,0.000000,0.094157,0.032802,0.081567,-0.001793,0.002208,0.000000,5.437,6.876
26.920626,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.084742,0.029522,0.093410,-0.001613,0.001987,0.000000,6.645,6.965
26.940653,0.140000,-0.120000,-0.040000,0.000000,0.000000,0.000000,0.090268,0.014570,0.080069,-0.001452,0.001789,0.000000,5.284,7.004
26.960829,0.060000,0.080000,0.160000,0.000000,0.000000,0.000000,0.087241,0.021113,0.088062,-0.001307,0.001610,0.000000,6.099,7.060
26.981148,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092517,0.019002,0.079256,-0.001176,0.001449,0.000000,5.201,7.065
27.001096,0.020000,0.100000,0.000000,0.000000,0.000000,0.000000,0.085265,0.027101,0.071330,-0.001059,0.001304,0.000000,4.393,7.021
27.021105,0.240000,0.060000,0.140000,0.000000,0.020000,0.000000,0.100739,0.030391,0.078197,-0.000953,0.003174,0.000000,5.093,6.994
27.041155,0.120000,0.040000,-0.060000,0.000000,0.000000,0.000000,0.102665,0.031352,0.064378,-0.000857,0.002856,0.000000,3.684,6.912
27.061127,0.080000,-0.100000,0.100000,0.000000,0.000000,0.000000,0.100398,0.018217,0.067940,-0.000772,0.002571,0.000000,4.047,6.830
27.081109,0.200000,0.040000,0.100000,0.000000,0.020000,0.000000,0.110358,0.020395,0.071146,-0.000695,0.004314,0.000000,4.374,6.748
27.100961,0.200000,0.080000,0.380000,0.000000,0.020000,0.000000,0.119323,0.026356,0.102031,-0.000625,0.005882,0.000000,7.524,6.695
27.120941,0.160000,0.040000,0.060000,0.000000,0.000000,0.000000,0.123390,0.027720,0.097828,-0.000563,0.005294,0.000000,7.095,6.647
27.141105,0.100000,-0.060000,0.020000,0.000000,0.000000,0.000000,0.121051,0.018948,0.090045,-0.000506,0.004765,0.000000,6.301,6.587
27.160949,0.020000,0.000000,0.140000,0.000000,0.000000,0.000000,0.110946,0.017053,0.095041,-0.000456,0.004288,0.000000,6.811,6.513
27.181146,0.080000,-0.060000,-0.020000,0.000000,0.000000,0.000000,0.107852,0.009348,0.083537,-0.000410,0.003859,0.000000,5.638,6.390
27.200974,0.080000,0.020000,0.320000,0.000000,0.000000,0.000000,0.105066,0.010413,0.107183,-0.000369,0.003473,0.000000,8.049,6.331
27.220943,0.100000,0.020000,0.000000,0.000000,0.000000,0.000000,0.104560,0.011372,0.096465,-0.000332,0.003126,0.000000,6.956,6.267
27.240961,0.040000,0.120000,-0.060000,-0.020000,0.000000,0.000000,0.098104,0.022235,0.080818,-0.002299,0.002813,0.000000,5.361,6.152
27.260966,0.080000,-0.020000,-0.080000,0.000000,0.000000,0.000000,0.096293,0.018011,0.064736,-0.002069,0.002532,0.000000,3.721,5.974
27.280948,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.086664,0.022210,0.058263,-0.001862,0.002279,0.000000,3.061,5.807
27.300962,0.120000,0.140000,0.160000,0.000000,0.000000,0.000000,0.089998,0.033989,0.068437,-0.001676,0.002051,0.000000,4.098,5.648
27.320965,0.120000,0.060000,-0.060000,0.000000,0.000000,0.000000,0.092998,0.036590,0.055593,-0.001508,0.001846,0.000000,2.788,5.517
27.340983,0.120000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.095698,0.022931,0.050034,-0.001358,0.001661,0.000000,2.221,5.375
27.361147,0.140000,0.120000,0.060000,0.000000,0.000000,0.000000,0.100128,0.032638,0.051030,-0.001222,0.001495,0.000000,2.323,5.296
27.380956,0.140000,0.000000,0.060000,0.000000,0.000000,0.000000,0.104115,0.029374,0.051927,-0.001100,0.001346,0.000000,2.415,5.224
27.400979,0.080000,-0.020000,0.060000,0.000000,0.000000,0.000000,0.101704,0.024437,0.052734,-0.000990,0.001211,0.000000,2.497,5.160
27.420980,0.160000,-0.080000,0.000000,0.000000,0.000000,0.000000,0.107534,0.013993,0.047461,-0.000891,0.001090,0.000000,1.959,5.086
27.441119,-0.020000,0.040000,-0.060000,0.000000,0.000000,0.000000,0.094780,0.016594,0.036715,-0.000802,0.000981,0.000000,0.863,4.995
27.460840,0.120000,-0.040000,0.040000,0.000000,0.000000,0.000000,0.097302,0.010934,0.037043,-0.000721,0.000883,0.000000,0.897,4.926
27.480971,0.240000,0.020000,-0.040000,0.000000,0.020000,0.000000,0.111572,0.011841,0.029339,-0.000649,0.002795,0.000000,0.111,4.855
27.500968,0.120000,0.040000,0.060000,0.000000,0.000000,0.000000,0.112415,0.014657,0.032405,-0.000584,0.002515,0.000000,0.424,4.783
27.520990,0.000000,0.040000,0.060000,0.000000,0.000000,0.000000,0.101173,0.017191,0.035165,-0.000526,0.002264,0.000000,0.705,4.702
27.540971,0.080000,0.000000,0.100000,0.000000,0.000000,0.000000,0.099056,0.015472,0.041648,-0.000473,0.002037,0.000000,1.366,4.637
27.560988,0.140000,0.000000,0.140000,0.000000,0.000000,0.000000,0.103150,0.013925,0.051483,-0.000426,0.001834,0.000000,2.369,4.578
27.580987,0.120000,-0.040000,0.120000,0.000000,0.000000,0.000000,0.104835,0.008532,0.058335,-0.000383,0.001650,0.000000,3.068,4.550
27.600993,0.060000,-0.040000,0.100000,0.000000,0.000000,0.000000,0.100352,0.003679,0.062502,-0.000345,0.001485,0.000000,3.493,4.533
27.620985,0.100000,0.180000,0.000000,-0.020000,0.000000,0.000000,0.100317,0.021311,0.056251,-0.002311,0.001337,0.000000,2.855,4.506
27.640867,0.140000,0.020000,0.060000,0.000000,0.000000,0.000000,0.104285,0.021180,0.056626,-0.002080,0.001203,0.000000,2.894,4.448
27.660992,0.040000,-0.020000,0.080000,0.000000,0.000000,0.000000,0.097856,0.017062,0.058964,-0.001872,0.001083,0.000000,3.132,4.376
27.680987,0.020000,-0.020000,0.020000,0.000000,0.000000,0.000000,0.090071,0.013356,0.055067,-0.001684,0.000974,0.000000,2.735,4.303
27.700977,0.060000,-0.120000,0.060000,0.000000,0.000000,0.000000,0.087064,0.000020,0.055561,-0.001516,0.000877,0.000000,2.785,4.209
27.720983,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092357,0.000018,0.050004,-0.001364,0.000789,0.000000,2.218,4.099
27.740995,0.140000,0.020000,-0.040000,0.000000,0.000000,0.000000,0.097122,0.002016,0.041004,-0.001228,0.000710,0.000000,1.301,3.997
27.760994,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,0.087409,0.001815,0.044904,-0.001105,0.000639,0.000000,1.698,3.917
27.780998,0.100000,-0.040000,-0.160000,0.000000,0.000000,0.000000,0.088669,-0.002367,0.024413,-0.000995,0.000575,0.000000,-0.391,3.808
27.800986,0.100000,-0.120000,-0.020000,0.000000,0.000000,0.000000,0.089802,-0.014130,0.019972,-0.000895,0.000518,0.000000,-0.844,3.674
27.820979,0.160000,0.020000,0.140000,0.000000,0.000000,0.000000,0.096821,-0.010717,0.031975,-0.000806,0.000466,0.000000,0.380,3.561
27.841013,0.020000,0.060000,0.040000,0.000000,0.000000,0.000000,0.089139,-0.003645,0.032777,-0.000725,0.000419,0.000000,0.462,3.455
27.861033,0.160000,0.000000,0.020000,0.000000,0.000000,0.000000,0.096225,-0.003281,0.031500,-0.000653,0.000378,0.000000,0.331,3.348
27.881005,0.140000,-0.040000,0.180000,0.000000,0.000000,0.000000,0.100603,-0.006953,0.046350,-0.000587,0.000340,0.000000,1.846,3.275
27.900981,0.080000,0.000000,0.060000,0.000000,0.000000,0.000000,0.098543,-0.006257,0.047715,-0.000529,0.000306,0.000000,1.985,3.206
27.921077,0.140000,0.080000,-0.120000,0.000000,0.000000,0.000000,0.102688,0.002368,0.030943,-0.000476,0.000275,0.000000,0.275,3.079
27.941027,0.080000,0.020000,0.060000,0.000000,0.000000,0.000000,0.100419,0.004131,0.033849,-0.000428,0.000248,0.000000,0.571,2.985
27.961005,0.100000,0.120000,-0.100000,0.000000,0.000000,0.000000,0.100378,0.015718,0.020464,-0.000385,0.000223,0.000000,-0.794,2.847
27.981006,0.080000,0.120000,0.000000,0.000000,0.000000,0.000000,0.098340,0.026146,0.018418,-0.000347,0.000201,0.000000,-1.003,2.723
28.001029,0.000000,0.100000,-0.060000,0.000000,0.000000,0.000000,0.088506,0.033532,0.010576,-0.000312,0.000181,0.000000,-1.802,2.599
28.021015,0.160000,0.020000,-0.040000,0.000000,0.000000,0.000000,0.095655,0.032179,0.005518,-0.000281,0.000163,0.000000,-2.318,2.451
28.041024,0.140000,0.180000,0.000000,0.000000,0.000000,0.000000,0.100090,0.046961,0.004966,-0.000253,0.000146,0.000000,-2.374,2.330
28.061020,0.300000,-0.060000,0.140000,0.000000,0.020000,0.000000,0.120081,0.036265,0.018470,-0.000228,0.002132,0.000000,-0.997,2.229
28.081013,0.100000,-0.100000,0.080000,0.000000,0.000000,0.000000,0.118073,0.022638,0.024623,-0.000205,0.001918,0.000000,-0.370,2.134
28.101154,0.100000,0.000000,0.060000,0.000000,0.000000,0.000000,0.116265,0.020374,0.028161,-0.000184,0.001727,0.000000,-0.009,1.983
28.120995,0.080000,0.040000,0.060000,0.000000,0.000000,0.000000,0.112639,0.022337,0.031344,-0.000166,0.001554,0.000000,0.316,1.848
28.141003,0.100000,0.020000,0.000000,0.000000,0.000000,0.000000,0.111375,0.022103,0.028210,-0.000149,0.001399,0.000000,-0.004,1.721
28.161010,0.040000,0.000000,0.060000,0.000000,0.000000,0.000000,0.104237,0.019893,0.031389,-0.000134,0.001259,0.000000,0.320,1.592
28.181027,0.100000,-0.080000,0.000000,0.000000,0.000000,0.000000,0.103814,0.009904,0.028250,-0.000121,0.001133,0.000000,0.000,1.479
28.201015,0.040000,0.000000,0.060000,0.000000,0.000000,0.000000,0.097432,0.008913,0.031425,-0.000109,0.001020,0.000000,0.324,1.324
28.221230,0.040000,0.000000,0.060000,0.000000,0.000000,0.000000,0.091689,0.008022,0.034283,-0.000098,0.000918,0.000000,0.615,1.198
28.241054,0.180000,0.200000,0.000000,0.000000,0.020000,0.000000,0.100520,0.027220,0.030854,-0.000088,0.002826,0.000000,0.266,1.096
28.261043,0.160000,0.060000,0.280000,0.000000,0.000000,0.000000,0.106468,0.030498,0.055769,-0.000079,0.002543,0.000000,2.806,1.077
28.281034,0.100000,0.080000,0.140000,0.000000,0.000000,0.000000,0.105821,0.035448,0.064192,-0.000071,0.002289,0.000000,3.665,1.089
28.301028,0.100000,0.060000,0.120000,0.000000,0.000000,0.000000,0.105239,0.037903,0.069773,-0.000064,0.002060,0.000000,4.234,1.092
28.321195,0.060000,0.060000,-0.080000,0.000000,0.000000,0.000000,0.100715,0.040113,0.054796,-0.000058,0.001854,0.000000,2.707,1.091
28.341071,0.080000,0.160000,0.020000,0.000000,0.000000,0.000000,0.098644,0.052102,0.051316,-0.000052,0.001669,0.000000,2.352,1.093
28.361045,0.000000,0.140000,-0.020000,0.000000,0.000000,0.000000,0.088779,0.060891,0.044184,-0.000047,0.001502,0.000000,1.625,1.079
28.381093,0.280000,0.000000,-0.060000,0.000000,0.020000,0.000000,0.107901,0.054802,0.033766,-0.000042,0.003352,0.000000,0.563,1.042
28.401054,0.160000,0.040000,0.120000,0.000000,0.020000,0.000000,0.113111,0.053322,0.042389,-0.000038,0.005016,0.000000,1.442,1.021
28.421066,0.180000,0.040000,0.060000,0.000000,0.000000,0.000000,0.119800,0.051990,0.044150,-0.000034,0.004515,0.000000,1.622,1.014
28.441038,0.160000,0.120000,0.060000,0.000000,0.000000,0.000000,0.123820,0.058791,0.045735,-0.000031,0.004063,0.000000,1.783,1.033
28.461047,0.160000,0.000000,-0.120000,0.000000,0.000000,0.000000,0.127438,0.052912,0.029162,-0.000028,0.003657,0.000000,0.093,1.017
28.480786,0.000000,-0.020000,-0.040000,0.000000,0.000000,0.000000,0.114694,0.045621,0.022246,-0.000025,0.003291,0.000000,-0.612,1.002
28.501179,-0.020000,0.120000,0.120000,0.000000,0.000000,0.000000,0.101225,0.053059,0.032021,-0.000022,0.002962,0.000000,0.385,1.001
28.521056,0.000000,-0.120000,-0.140000,0.000000,0.000000,0.000000,0.091102,0.035753,0.014819,-0.000020,0.002666,0.000000,-1.369,0.960
28.541051,0.060000,0.120000,0.340000,0.000000,0.000000,0.000000,0.087992,0.044177,0.047337,-0.000018,0.002399,0.000000,1.946,0.971
28.560783,0.060000,0.000000,0.120000,0.000000,0.000000,0.000000,0.085193,0.039760,0.054603,-0.000016,0.002159,0.000000,2.687,0.978
28.581078,-0.060000,0.020000,0.140000,0.000000,0.000000,0.000000,0.070674,0.037784,0.063143,-0.000015,0.001943,0.000000,3.558,0.988
28.601242,0.120000,0.220000,0.020000,-0.020000,0.000000,0.000000,0.075606,0.056005,0.058829,-0.002013,0.001749,0.000000,3.118,0.980
28.620920,-0.080000,0.200000,-0.120000,-0.020000,0.000000,0.000000,0.060046,0.070405,0.040946,-0.003812,0.001574,0.000000,1.295,0.949
28.641053,0.160000,0.080000,-0.020000,0.000000,0.000000,0.000000,0.070041,0.071364,0.034851,-0.003431,0.001417,0.000000,0.673,0.905
28.661051,0.020000,0.080000,0.000000,0.000000,0.000000,0.000000,0.065037,0.072228,0.031366,-0.003088,0.001275,0.000000,0.318,0.848
28.681056,-0.120000,0.020000,0.160000,0.000000,0.000000,0.000000,0.046533,0.067005,0.044230,-0.002779,0.001148,0.000000,1.630,0.826
28.701055,0.020000,0.020000,0.160000,0.000000,0.000000,0.000000,0.043880,0.062305,0.055807,-0.002501,0.001033,0.000000,2.810,0.827
28.721057,0.140000,0.080000,0.140000,0.000000,0.000000,0.000000,0.053492,0.064074,0.064226,-0.002251,0.000930,0.000000,3.669,0.856
28.741077,0.080000,0.060000,0.100000,0.000000,0.000000,0.000000,0.056143,0.063667,0.067803,-0.002026,0.000837,0.000000,4.033,0.910
28.761058,0.000000,0.060000,-0.020000,0.000000,0.000000,0.000000,0.050528,0.063300,0.059023,-0.001823,0.000753,0.000000,3.138,0.939
28.781060,0.200000,0.040000,0.020000,0.000000,0.000000,0.000000,0.065476,0.060970,0.055121,-0.001641,0.000678,0.000000,2.740,1.002
28.801070,0.000000,0.180000,0.000000,-0.020000,0.000000,0.000000,0.058928,0.072873,0.049609,-0.003477,0.000610,0.000000,2.178,1.062
28.821069,-0.020000,0.020000,0.160000,0.000000,0.000000,0.000000,0.051035,0.067586,0.060648,-0.003129,0.000549,0.000000,3.304,1.121
28.840940,0.120000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.057932,0.060827,0.052583,-0.002816,0.000494,0.000000,2.481,1.161
28.861057,0.100000,0.080000,0.180000,0.000000,0.000000,0.000000,0.062139,0.062744,0.065325,-0.002535,0.000445,0.000000,3.781,1.230
28.881088,0.200000,0.020000,0.180000,0.000000,0.020000,0.000000,0.075925,0.058470,0.076792,-0.002281,0.002400,0.000000,4.950,1.292
28.901079,-0.020000,0.060000,0.080000,0.000000,0.000000,0.000000,0.066332,0.058623,0.077113,-0.002053,0.002160,0.000000,4.983,1.352
28.921066,0.000000,0.140000,0.060000,-0.020000,0.000000,0.000000,0.059699,0.066761,0.075402,-0.003848,0.001944,0.000000,4.808,1.443
28.941063,-0.100000,0.240000,0.000000,-0.020000,0.000000,0.000000,0.043729,0.084085,0.067862,-0.005463,0.001750,0.000000,4.039,1.512
28.961078,0.100000,0.180000,0.040000,-0.020000,0.000000,0.000000,0.049356,0.093676,0.065075,-0.006917,0.001575,0.000000,3.755,1.603
28.980917,0.120000,0.060000,-0.060000,0.000000,0.000000,0.000000,0.056421,0.090309,0.052568,-0.006225,0.001417,0.000000,2.480,1.673
29.000686,-0.100000,0.000000,0.160000,0.000000,0.000000,0.000000,0.040779,0.081278,0.063311,-0.005602,0.001276,0.000000,3.575,1.780
29.020840,0.100000,0.120000,-0.020000,0.000000,0.000000,0.000000,0.046701,0.085150,0.054980,-0.005042,0.001148,0.000000,2.726,1.881
29.041077,0.080000,0.060000,0.020000,0.000000,0.000000,0.000000,0.050031,0.082635,0.051482,-0.004538,0.001033,0.000000,2.369,1.976
29.060927,0.080000,0.120000,0.060000,0.000000,0.000000,0.000000,0.053028,0.086371,0.052334,-0.004084,0.000930,0.000000,2.456,2.045
29.081074,0.040000,0.020000,-0.320000,0.000000,0.000000,0.000000,0.051725,0.079734,0.015100,-0.003676,0.000837,0.000000,-1.341,2.026
29.101084,0.100000,0.020000,0.000000,0.000000,0.000000,0.000000,0.056552,0.073761,0.013590,-0.003308,0.000753,0.000000,-1.495,1.996
29.121093,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.050897,0.066385,0.024231,-0.002977,0.000678,0.000000,-0.410,1.981
29.141078,0.220000,0.120000,0.100000,0.000000,0.000000,0.000000,0.067807,0.071746,0.031808,-0.002680,0.000610,0.000000,0.363,1.989
29.161129,0.140000,-0.020000,0.000000,0.000000,0.000000,0.000000,0.075027,0.062572,0.028627,-0.002412,0.000549,0.000000,0.039,1.983
29.181097,0.040000,0.100000,0.160000,0.000000,0.000000,0.000000,0.071524,0.066315,0.041765,-0.002171,0.000494,0.000000,1.378,2.011
29.200934,0.080000,0.080000,0.020000,0.000000,0.000000,0.000000,0.072372,0.067683,0.039588,-0.001953,0.000445,0.000000,1.156,2.027
29.220969,0.060000,0.020000,0.080000,0.000000,0.000000,0.000000,0.071134,0.062915,0.043629,-0.001758,0.000400,0.000000,1.568,2.046
29.240970,0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.084021,0.056623,0.029266,-0.001582,0.000360,0.000000,0.104,2.043
29.261111,-0.020000,0.020000,0.200000,0.000000,0.000000,0.000000,0.073619,0.052961,0.046340,-0.001424,0.000324,0.000000,1.845,2.024
29.281101,0.200000,0.180000,0.140000,0.000000,0.000000,0.000000,0.086257,0.065665,0.055706,-0.001282,0.000292,0.000000,2.800,2.007
29.301123,0.060000,0.100000,-0.200000,0.000000,0.000000,0.000000,0.083631,0.069098,0.030135,-0.001154,0.000263,0.000000,0.192,1.926
29.320974,0.140000,0.120000,-0.020000,0.000000,0.000000,0.000000,0.089268,0.074189,0.025122,-0.001038,0.000236,0.000000,-0.319,1.865
29.340974,0.120000,0.200000,-0.100000,-0.020000,0.000000,0.000000,0.092341,0.086770,0.012610,-0.002934,0.000213,0.000000,-1.595,1.786
29.360846,0.280000,0.060000,0.000000,0.000000,0.020000,0.000000,0.111107,0.084093,0.011349,-0.002641,0.002191,0.000000,-1.723,1.719
29.381119,0.020000,0.080000,0.000000,0.000000,0.000000,0.000000,0.101996,0.083683,0.010214,-0.002377,0.001972,0.000000,-1.839,1.671
29.400690,0.100000,0.140000,0.000000,0.000000,0.000000,0.000000,0.101797,0.089315,0.009192,-0.002139,0.001775,0.000000,-1.943,1.604
29.420971,0.220000,-0.040000,0.080000,0.000000,0.020000,0.000000,0.113617,0.076384,0.016273,-0.001925,0.003598,0.000000,-1.221,1.547
29.440972,0.000000,0.080000,0.020000,0.000000,0.000000,0.000000,0.102255,0.076745,0.016646,-0.001733,0.003238,0.000000,-1.183,1.487
29.461127,0.000000,0.060000,0.060000,0.000000,0.000000,0.000000,0.092030,0.075071,0.020981,-0.001559,0.002914,0.000000,-0.741,1.471
29.480977,0.120000,0.060000,0.140000,0.000000,0.000000,0.000000,0.094827,0.073564,0.032883,-0.001403,0.002623,0.000000,0.473,1.492
29.500727,0.020000,0.000000,0.180000,0.000000,0.000000,0.000000,0.087344,0.066207,0.047595,-0.001263,0.002360,0.000000,1.973,1.524
29.520979,0.020000,0.080000,0.100000,0.000000,0.000000,0.000000,0.080610,0.067587,0.052835,-0.001137,0.002124,0.000000,2.507,1.602
29.541010,0.220000,0.200000,-0.020000,-0.020000,0.000000,0.000000,0.094549,0.080828,0.045552,-0.003023,0.001912,0.000000,1.764,1.598
29.560975,0.140000,0.120000,0.120000,0.000000,0.000000,0.000000,0.099094,0.084745,0.052997,-0.002721,0.001721,0.000000,2.524,1.595
29.580986,0.020000,0.140000,0.020000,-0.020000,0.000000,0.000000,0.091185,0.090271,0.049697,-0.004449,0.001549,0.000000,2.187,1.567
29.600987,0.120000,0.040000,0.160000,0.000000,0.000000,0.000000,0.094066,0.085244,0.060727,-0.004004,0.001394,0.000000,3.312,1.571
29.620963,0.240000,0.080000,-0.040000,0.000000,0.000000,0.000000,0.108659,0.084719,0.050655,-0.003603,0.001254,0.000000,2.285,1.591
29.640986,0.000000,0.060000,-0.160000,0.000000,0.000000,0.000000,0.097794,0.082247,0.029589,-0.003243,0.001129,0.000000,0.137,1.580
29.660996,0.140000,0.160000,0.000000,-0.020000,0.000000,0.000000,0.102014,0.090023,0.026630,-0.004919,0.001016,0.000000,-0.165,1.571
29.680959,0.060000,0.060000,0.080000,0.000000,0.000000,0.000000,0.097813,0.087020,0.031967,-0.004427,0.000914,0.000000,0.379,1.546
29.700979,0.100000,0.100000,0.140000,0.000000,0.000000,0.000000,0.098031,0.088318,0.042770,-0.003984,0.000823,0.000000,1.481,1.519
29.720984,0.080000,0.080000,0.260000,0.000000,0.000000,0.000000,0.096228,0.087486,0.064493,-0.003586,0.000741,0.000000,3.696,1.520
29.740733,0.140000,0.000000,0.180000,0.000000,0.000000,0.000000,0.100606,0.078738,0.076044,-0.003227,0.000667,0.000000,4.874,1.536
29.760982,-0.060000,0.020000,0.220000,0.000000,0.000000,0.000000,0.084545,0.072864,0.090440,-0.002905,0.000600,0.000000,6.342,1.601
29.780967,0.000000,0.060000,0.040000,0.000000,0.000000,0.000000,0.076090,0.071578,0.085396,-0.002614,0.000540,0.000000,5.827,1.662
29.800989,0.200000,0.120000,0.040000,0.000000,0.000000,0.000000,0.088481,0.076420,0.080856,-0.002353,0.000486,0.000000,5.364,1.726
29.820993,0.020000,0.200000,0.220000,-0.020000,0.000000,0.000000,0.081633,0.088778,0.094771,-0.004117,0.000437,0.000000,6.783,1.796
